Country Name,Country Code,Indicator Name,Indicator Code,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Angola,AGO,"Vulnerable employment, male (% of male employment) (modeled ILO estimate)",SL.EMP.VULN.MA.ZS,47.49100089,47.19000125,46.89300179,46.55400109,46.1800015,45.8479991,45.4890008,45.25600171,44.90700126,45.90800071,47.11999917,48.37099981,49.74699926,51.26100159,53.15699863,54.56899929,54.22300053,53.96299839,53.67499828,53.4260006,53.15199947,52.83499908,52.55099869,52.22399998
Angola,AGO,"Vulnerable employment, female (% of female employment) (modeled ILO estimate)",SL.EMP.VULN.FE.ZS,77.34399605,77.00800323,76.70500183,76.38000107,76.08199883,75.81499815,75.6400013,75.24300289,75.05299997,75.93900108,76.8069973,77.72599792,78.55900288,79.27599812,80.40799904,81.02999973,80.93199635,80.71399879,80.54800129,80.33699989,80.12500191,79.99500179,79.8180027,79.64500046
Angola,AGO,"Employment to population ratio, 15+, male (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.MA.ZS,76.35199738,76.16100311,76.09999847,75.88300323,75.62999725,75.58599854,75.41000366,75.25499725,75.1740036,75.03500366,75.08899689,75.15599823,75.1780014,75.11599731,72.60299683,73.48999786,73.56500244,73.55799866,73.62400055,73.66100311,73.68499756,73.71900177,73.68299866,73.52400208
Angola,AGO,"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,73.42299652,73.4960022,73.41699982,73.43199921,73.50800323,73.48699951,73.3730011,73.40200043,73.33599854,73.33999634,73.4509964,73.5019989,73.56199646,73.54299927,67.49199677,69.9960022,69.9980011,70.06600189,70.15100098,70.22299957,70.35199738,70.44499969,70.56300354,70.85099792
Angola,AGO,"Self-employed, male (% of male employment) (modeled ILO estimate)",SL.EMP.SELF.MA.ZS,53.68899918,53.33599854,53.00899887,52.66899872,52.28499985,51.92599869,51.45299911,51.20899963,50.77500153,51.7480011,52.9640007,54.19900131,55.5719986,57.13499832,58.99000168,60.43000031,60.05500031,59.7840004,59.48600006,59.24700165,59.00799942,58.7120018,58.4620018,58.16600037
Angola,AGO,"Self-employed, female (% of female employment) (modeled ILO estimate)",SL.EMP.SELF.FE.ZS,79.7539978,79.42500305,79.13300323,78.8259964,78.54499817,78.28900146,78.10800171,77.72399902,77.53399658,78.41500092,79.28199768,80.19799805,81.03399658,81.76300049,82.86699677,83.51599884,83.4240036,83.22000122,83.06400299,82.86699677,82.67299652,82.55500031,82.39499664,82.23999786
Angola,AGO,"Employers, male (% of male employment) (modeled ILO estimate)",SL.EMP.MPYR.MA.ZS,6.198999882,6.146999836,6.116000175,6.114999771,6.105000019,6.078999996,5.964000225,5.953000069,5.867000103,5.84100008,5.843999863,5.828000069,5.826000214,5.874000072,5.833000183,5.861999989,5.831999779,5.821000099,5.81099987,5.821000099,5.855999947,5.875999928,5.910999775,5.941999912
Angola,AGO,"Employers, female (% of female employment) (modeled ILO estimate)",SL.EMP.MPYR.FE.ZS,2.410000086,2.417999983,2.427999973,2.446000099,2.463000059,2.473999977,2.467999935,2.480999947,2.482000113,2.476000071,2.474999905,2.47300005,2.474999905,2.486000061,2.459000111,2.486000061,2.492000103,2.506000042,2.51699996,2.530999899,2.546999931,2.559999943,2.576999903,2.595000029
Angola,AGO,"Employment to population ratio, ages 15-24, male (%) (modeled ILO estimate)",SL.EMP.1524.SP.MA.ZS,50.57600021,50.3370018,50.16699982,49.72000122,49.25500107,49.22800064,49.15499878,48.9129982,48.90499878,48.86199951,49.10900116,49.39799881,49.55899811,49.41999817,45.69900131,46.13600159,46.27899933,46.19900131,46.20600128,46.08399963,45.91699982,45.79299927,45.51499939,45.4640007
Angola,AGO,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,55.69200134,55.73199844,55.47499847,55.3030014,55.22800064,55.18899918,55.04499817,54.98500061,54.85200119,54.81100082,55.02199936,55.13499832,55.20700073,55.06700134,46.34799957,49.1780014,49.16400146,49.14799881,49.14099884,49.04999924,49.06399918,49.02299881,48.9620018,49.47999954
Angola,AGO,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,30.58699989,30.28100014,29.86700058,29.87000084,29.64900017,29.63800049,28.74600029,28.71500015,28.1439991,30.29000092,32.70100021,35.02899933,37.61999893,40.19599915,42.55199814,44.51699829,43.99599838,43.79000092,43.6780014,43.79800034,44.08100128,44.13600159,44.35200119,44.3429985
Angola,AGO,"Employment in agriculture, female (% of female employment) (modeled ILO estimate)",SL.AGR.EMPL.FE.ZS,47.20000076,46.5019989,45.97399902,45.87099838,45.52299881,44.72900009,43.97900009,43.90800095,44.22999954,46.06100082,47.74499893,49.42599869,51.16600037,52.75099945,55.49900055,58.00600052,58.37200165,58.27000046,57.91799927,57.45299911,57.18500137,56.98899841,56.67300034,56.36299896
Angola,AGO,"Child employment in agriculture, male (% of male economically active children ages 7-14)",SL.AGR.0714.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,
Angola,AGO,"Child employment in agriculture, female (% of female economically active children ages 7-14)",SL.AGR.0714.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,
Albania,ALB,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,16.40200043,16.59499931,16.28000069,16.38999939,16.3409996,16.2670002,16.39800072,16.38400078,16.28000069,16.12700081,15.86900043,15.64799976,12.54899979,12.20600033,12.76200008,13.27400017,14.78100014,17.63599968,19.0890007,17.06800079,15.67800045,14.59000015,13.12699986,12.84599972
Albania,ALB,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,16.73900032,16.43499947,16.82900047,16.91600037,16.89800072,16.99200058,17.06299973,17.10400009,17.01199913,16.91900063,16.6439991,16.39900017,13.75199986,15.73400021,15.88099957,13.76200008,11.46700001,13.34500027,15.15299988,17.09799957,14.57299995,12.56299973,11.22900009,11.60400009
Albania,ALB,"Unemployment, youth male (% of male labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.MA.ZS,27.37400055,27.9489994,27.57600021,27.8920002,28.00900078,27.92300034,28.13599968,28.25600052,28.21899986,28.09799957,27.81900024,27.60099983,26.10199928,26.3239994,30.06399918,25.20899963,31.62800026,32.94100189,41.93299866,39.12599945,36.21699905,33.98199844,31.10400009,30.42300034
Albania,ALB,"Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.FE.ZS,24.19099998,24.07600021,24.38800049,24.57999992,24.69199944,24.87000084,25.06999969,25.26600075,25.28300095,25.28199959,25.08300018,24.92499924,26.59000015,28.60400009,32.13399887,19.52899933,22.7859993,26.73800087,32.19599915,40.31800079,32.86199951,27.12100029,24.5189991,24.30800056
Albania,ALB,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,43.98199101,43.80383696,42.97600945,42.1472979,41.63843984,41.44124874,41.468607,41.64020529,41.84761653,42.03746428,42.21953492,42.36504779,42.47544421,41.60777011,42.4450508,42.40882036,42.38820171,41.25099284,40.62278736,41.5237887,41.44665944,41.42940566,41.46691026,41.4753376
Albania,ALB,"Part time employment, male (% of total male employment)",SL.TLF.PART.MA.ZS,,,,,,,,,,,,14.46000004,14.81999969,14.27999973,16.54999924,43.18000031,23.11000061,21.12999916,25.96999931,25.70000076,23.04000092,20.45000076,17.48999977,15.35000038
Albania,ALB,"Part time employment, female (% of total female employment)",SL.TLF.PART.FE.ZS,,,,,,,,,,,,26.22999954,33.79999924,31.87999916,33.90000153,57.18999863,36.34999847,31.72999954,38.54000092,36.15999985,29.40999985,28.05999947,26.03000069,24.42000008
Albania,ALB,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,71.78399658,72.12799835,72.08899689,71.90100098,71.73799896,71.22499847,70.75099945,69.57499695,68.35099792,67.11199951,65.98899841,64.93099976,63.91500092,64.19599915,62.89400101,63.57699966,64.34500122,61.24300003,62.48500061,63.83000183,64.38200378,64.83899689,64.72399902,64.56800079
Albania,ALB,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,52.80899811,53.59700012,52.9090004,52,51.47900009,50.77600098,50.31299973,49.49000168,48.69499969,47.94300079,47.34500122,46.81800079,46.33399963,45.0019989,45.76100159,46.51499939,47.37099838,43.31100082,43.29700089,46.10200119,46.45100021,46.79499817,46.79899979,46.7120018
Albania,ALB,"Children in employment, work only, male (% of male children in employment, ages 7-14)",SL.TLF.0714.WK.MA.ZS,,,,,42.0516,,,,,,,,,,4.347485163,,,,,,,,,
Albania,ALB,"Children in employment, work only, female (% of female children in employment, ages 7-14)",SL.TLF.0714.WK.FE.ZS,,,,,44.59249,,,,,,,,,,6.242297022,,,,,,,,,
Albania,ALB,"Children in employment, study and work, male (% of male children in employment, ages 7-14)",SL.TLF.0714.SW.MA.ZS,,,,,57.9484,,,,,,,,,,95.65251484,,,,,,,,,
Albania,ALB,"Children in employment, study and work, female (% of female children in employment, ages 7-14)",SL.TLF.0714.SW.FE.ZS,,,,,55.40751,,,,,,,,,,93.75770298,,,,,,,,,
Albania,ALB,"Children in employment, male (% of male children ages 7-14)",SL.TLF.0714.MA.ZS,,,,,41.1191,,,,,25,,,,,6.4,,,,,,,,,
Albania,ALB,"Children in employment, female (% of female children ages 7-14)",SL.TLF.0714.FE.ZS,,,,,31.84332,,,,,18.8,,,,,4.6,,,,,,,,,
Albania,ALB,"Employment in services, male (% of male employment) (modeled ILO estimate)",SL.SRV.EMPL.MA.ZS,37.26599884,36.85599899,37.62900162,38.35100174,38.63700104,39.06299973,39.02099991,39.37599945,39.73099899,39.99399948,39.9640007,39.96300125,39.97200012,38.39199829,38.07099915,36.875,39.96900177,40.65100098,40.83800125,41.2480011,41.85400009,42.53099823,43.0019989,43.29199982
Albania,ALB,"Employment in services, female (% of female employment) (modeled ILO estimate)",SL.SRV.EMPL.FE.ZS,28.5,28.03000069,28.65200043,29.20599937,29.89299965,30.63899994,31.29199982,32.01800156,32.50099945,32.86999893,33.45500183,34.01499939,34.26200104,32.52199936,36.27099991,34.20800018,32.34000015,36.58599854,37.83599854,38.29000092,40.38399887,42.32500076,42.84400177,43.31999969
Albania,ALB,"Child employment in services, male (% of male economically active children ages 7-14)",SL.SRV.0714.MA.ZS,,,,,,,,,,,,,,,8.04,,,,,,,,,
Albania,ALB,"Child employment in services, female (% of female economically active children ages 7-14)",SL.SRV.0714.FE.ZS,,,,,,,,,,,,,,,11.01,,,,,,,,,
Albania,ALB,"Child employment in manufacturing, male (% of male economically active children ages 7-14)",SL.MNF.0714.MA.ZS,,,,,,,,,,,,,,,1.19,,,,,,,,,
Albania,ALB,"Child employment in manufacturing, female (% of female economically active children ages 7-14)",SL.MNF.0714.FE.ZS,,,,,,,,,,,,,,,1.36,,,,,,,,,
Albania,ALB,"Employment in industry, male (% of male employment) (modeled ILO estimate)",SL.IND.EMPL.MA.ZS,16.80800056,16.80699921,16.62199974,17.02700043,17.84000015,18.8579998,19.93099976,20.34399986,20.83699989,21.40200043,22.35700035,23.2329998,24.28199959,26.55999947,27.66799927,24.31299973,22.42700005,21.78199959,21.72900009,21.96999931,22.25799942,22.40699959,22.68400002,22.89900017
Albania,ALB,"Employment in industry, female (% of female employment) (modeled ILO estimate)",SL.IND.EMPL.FE.ZS,7.268000126,7.019000053,7.019000053,7.051000118,7.133999825,7.228000164,7.394000053,7.585999966,7.721000195,7.931000233,8.305000305,8.550000191,8.845999718,10.26200008,10.64299965,11.42399979,10.57699966,10.23999977,11.67099953,13.8920002,14.45899963,15.13199997,15.69900036,15.97799969
Albania,ALB,"Contributing family workers, male (% of male employment) (modeled ILO estimate)",SL.FAM.WORK.MA.ZS,14.75800037,15.19799995,14.11999989,13.58399963,13.38799953,12.84300041,12.51900005,11.99199963,11.49800014,11.01500034,10.51900005,10.04500008,15.23400021,15.97900009,13.79899979,22.41699982,25.4489994,24.97100067,25.35499954,22.51399994,21.94000053,21.37299919,20.83799934,20.44300079
Albania,ALB,"Contributing family workers, female (% of female employment) (modeled ILO estimate)",SL.FAM.WORK.FE.ZS,46.68600082,44.72000122,45.41799927,44.82799911,43.52299881,42.51599884,41.25899887,40.20700073,39.05500031,37.89899826,36.72399902,35.52500153,49.83100128,45.3429985,44.09700012,43.68799973,50.43500137,45.66699982,42.29999924,40.06299973,39.36600113,38.58000183,37.77899933,36.99599838
Albania,ALB,"Wage and salaried workers, male (% of male employment) (modeled ILO estimate)",SL.EMP.WORK.MA.ZS,33.53099823,34.03300095,34.86299896,35.58800125,36.24700165,36.97800064,37.77299881,38.59400177,39.4109993,40.23300171,41.05599976,41.88199997,44.96099854,47.07600021,47.81200027,41.9980011,40.72999954,42.99399948,42.15299988,39.95299911,40.8409996,41.72700119,42.63100052,43.49700165
Albania,ALB,"Wage and salaried workers, female (% of female employment) (modeled ILO estimate)",SL.EMP.WORK.FE.ZS,30.30999947,31.80699921,31.77199936,32.52999878,33.7179985,34.72000122,35.96300125,37.06999969,38.2519989,39.45299911,40.67699814,41.93500137,32.7820015,34.76499939,36.95100021,34.72000122,31.98200035,37.08100128,40.73500061,42.52099991,43.3769989,44.29800034,45.25299835,46.20999908
Albania,ALB,"Vulnerable employment, male (% of male employment) (modeled ILO estimate)",SL.EMP.VULN.MA.ZS,62.55199909,62.02300072,61.13100147,60.35599899,59.65299892,58.84300041,57.95400143,57.0199995,56.08700085,55.14799976,54.20199871,53.25399971,52.43799877,50.71500015,49.82699966,55.58100128,57.32799911,54.76900101,54.90499878,56.67300034,55.72300148,54.77499962,53.81799889,52.91200256
Albania,ALB,"Vulnerable employment, female (% of female employment) (modeled ILO estimate)",SL.EMP.VULN.FE.ZS,68.95200157,67.42400169,67.47299957,66.70999908,65.50399971,64.48599815,63.2179985,62.08699989,60.87899971,59.65199852,58.39999962,57.11500168,66.64300156,64.89099884,62.59499931,64.12599945,67.03700066,61.85499954,58.72900009,56.52199936,55.64800072,54.71000099,53.73899937,52.76899815
Albania,ALB,"Employment to population ratio, 15+, male (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.MA.ZS,60.01100159,60.15800095,60.35300064,60.11700058,60.01499939,59.63999939,59.14899826,58.17599869,57.22399902,56.2879982,55.51699829,54.77000046,55.89500046,56.36000061,54.86700058,55.13800049,54.83499908,50.44200134,50.55699921,52.93500137,54.28900146,55.37900162,56.22700119,56.27299881
Albania,ALB,"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,43.96900177,44.7879982,44.00500107,43.20399857,42.77999878,42.14799881,41.72900009,41.02500153,40.4109993,39.83100128,39.46500015,39.13999939,39.9620018,37.92200089,38.49399948,40.11399841,41.93899918,37.53099823,36.73600006,38.22000122,39.68099976,40.91699982,41.54399872,41.29199982
Albania,ALB,"Self-employed, male (% of male employment) (modeled ILO estimate)",SL.EMP.SELF.MA.ZS,66.46900177,65.96700287,65.13700104,64.41200256,63.75299835,63.02199936,62.22700119,61.40599823,60.5890007,59.76699829,58.94400024,58.11800003,55.03900146,52.92399979,52.18799973,58.0019989,59.27000046,57.00600052,57.84700012,60.04700089,59.1590004,58.27299881,57.36899948,56.50299835
Albania,ALB,"Self-employed, female (% of female employment) (modeled ILO estimate)",SL.EMP.SELF.FE.ZS,69.69000244,68.19300079,68.22799683,67.47000122,66.28199768,65.27999878,64.03700256,62.93000031,61.7480011,60.54700089,59.32300186,58.06499863,67.21800232,65.23500061,63.04899979,65.27999878,68.01799774,62.91899872,59.26499939,57.47900009,56.6230011,55.70199966,54.74700165,53.79000092
Albania,ALB,"Employers, male (% of male employment) (modeled ILO estimate)",SL.EMP.MPYR.MA.ZS,3.915999889,3.944999933,4.006000042,4.056000233,4.100999832,4.178999901,4.272999763,4.386000156,4.501999855,4.618999958,4.741000175,4.863999844,2.601000071,2.207999945,2.361999989,2.421000004,1.942000031,2.236999989,2.941999912,3.374000072,3.436000109,3.497999907,3.551000118,3.59100008
Albania,ALB,"Employers, female (% of female employment) (modeled ILO estimate)",SL.EMP.MPYR.FE.ZS,0.737999976,0.768999994,0.754999995,0.760999978,0.777999997,0.79400003,0.819000006,0.842999995,0.869000018,0.894999981,0.922999978,0.949999988,0.574999988,0.342999995,0.453000009,1.152999997,0.981000006,1.06400001,0.535000026,0.957000017,0.973999977,0.991999984,1.008000016,1.021999955
Albania,ALB,"Employment to population ratio, ages 15-24, male (%) (modeled ILO estimate)",SL.EMP.1524.SP.MA.ZS,44.13499832,44.18899918,44.0929985,43.18999863,42.50699997,41.78699875,41.14899826,38.63800049,36.30099869,34.14699936,32.34500122,30.6420002,29.5340004,29.08600044,26.56900024,31.3390007,31.40600014,25.48900032,21.60099983,23.88699913,24.60400009,24.95499992,25.58600044,25.58300018
Albania,ALB,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,40.33800125,42.10300064,40.5,38.32600021,37.02600098,35.42399979,34.5019989,32.04700089,29.80200005,27.73600006,25.97699928,24.3560009,22.3010006,20.66200066,17.98900032,21.96999931,21.7310009,15.24300003,13.89999962,13.51799965,15.82400036,17.85499954,18.24500084,18.11599922
Albania,ALB,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,45.92599869,46.3370018,45.75,44.62200165,43.52399826,42.07799911,41.04899979,40.27999878,39.43199921,38.60400009,37.67900085,36.80400085,35.74599838,35.04800034,34.26100159,38.81299973,37.60499954,37.56700134,37.43299866,36.7820015,35.88800049,35.06200027,34.31399918,33.80899811
Albania,ALB,"Employment in agriculture, female (% of female employment) (modeled ILO estimate)",SL.AGR.EMPL.FE.ZS,64.23200226,64.9509964,64.32800293,63.74300003,62.97399902,62.13199997,61.31399918,60.39699936,59.77799988,59.19900131,58.24000168,57.43500137,56.89199829,57.2159996,53.08599854,54.36800003,57.08300018,53.17399979,50.49300003,47.81800079,45.1570015,42.54199982,41.45700073,40.70100021
Albania,ALB,"Child employment in agriculture, male (% of male economically active children ages 7-14)",SL.AGR.0714.MA.ZS,,,,,,,,,,,,,,,83.65,,,,,,,,,
Albania,ALB,"Child employment in agriculture, female (% of female economically active children ages 7-14)",SL.AGR.0714.FE.ZS,,,,,,,,,,,,,,,84.14,,,,,,,,,
Andorra,AND,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,
Andorra,AND,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,
Andorra,AND,"Unemployment, youth male (% of male labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,
Andorra,AND,"Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,
Andorra,AND,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,
Andorra,AND,"Part time employment, male (% of total male employment)",SL.TLF.PART.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,
Andorra,AND,"Part time employment, female (% of total female employment)",SL.TLF.PART.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,
Andorra,AND,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,
